frozenset(['safety_med']),"frozenset(['persons_2', 'class_unacc'])",1.0005787037037037
frozenset(['safety_high']),"frozenset(['persons_2', 'class_unacc'])",1.0005787037037037
frozenset(['class_unacc']),"frozenset(['persons_2', 'safety_high'])",1.4289256198347107
frozenset(['persons_2']),"frozenset(['safety_high', 'class_unacc'])",2.0806257521058966
frozenset(['class_unacc']),"frozenset(['persons_4', 'safety_low'])",1.4289256198347107
frozenset(['safety_low']),"frozenset(['persons_4', 'class_unacc'])",1.8472222222222223
frozenset(['persons_4']),"frozenset(['safety_low', 'class_unacc'])",1.0005787037037037
frozenset(['class_unacc']),"frozenset(['safety_low', 'persons_2'])",1.4289256198347107
frozenset(['persons_2']),"frozenset(['safety_low', 'class_unacc'])",1.0005787037037037
frozenset(['safety_low']),"frozenset(['persons_2', 'class_unacc'])",1.0005787037037037
frozenset(['class_unacc']),"frozenset(['persons_2', 'lug_boot_small'])",1.4289256198347107
frozenset(['lug_boot_small']),"frozenset(['persons_2', 'class_unacc'])",1.0005787037037037
frozenset(['persons_2']),"frozenset(['lug_boot_small', 'class_unacc'])",1.2807407407407407
